kilometraj_total,vechime_ani,coolant_temp_c,oil_temp_c,oil_pressure_bar,maf_gps,map_kpa,battery_v,vibratii_relanti,zile_de_la_ultima_revizie,delta_temp,pressure_low,pressure_very_low,service_overdue,coolant_overheat,oil_overheat,battery_low,vibratii_high,airflow_mismatch,pressure_margin,pressure_expected,pressure_residual,delta_days,delta_km,trend_temp,trend_pressure,trend_vibratii,trend_battery,anomaly_count,temp_stress,pressure_stress,health_index,defect
108055,10,86.31,89.0,3.0,5.88,25.0,13.97,2.34,140,2.69,0,0,0,0,0,0,0,0,1.8,3.0,-0.0,119,2804,0.1803,-0.0298,0.0912,0.1016,0,0.0,0.0001,0.0154,0
266221,18,92.38,106.27,1.05,10.05,43.13,13.33,3.17,218,13.89,1,0,1,0,0,0,0,0,-0.15,2.567,-1.517,58,1577,0.1578,1.254,0.9211,0.0053,2,0.0,1.4563,0.3794,1
173912,15,96.53,106.05,1.746,14.75,55.38,13.46,2.88,388,9.52,0,0,1,0,0,0,0,0,0.546,2.681,-0.934,70,1912,0.2871,1.2576,0.6961,0.0487,1,0.0,0.7786,0.275,1
91087,11,83.18,89.44,3.129,9.79,40.81,13.77,1.95,337,6.26,0,0,1,0,0,0,0,0,1.929,3.034,0.095,87,821,-0.0494,0.1893,0.2585,0.0021,1,0.0,0.0,0.0402,1
90205,9,89.94,97.89,3.097,16.05,56.76,13.76,1.87,283,7.95,0,0,1,0,0,0,0,0,1.897,2.969,0.128,90,1467,0.0109,-0.0058,0.0387,0.0006,1,0.0,0.0,0.0,0
172996,17,98.4,106.86,2.713,12.29,60.77,13.72,2.86,299,8.46,0,0,1,0,0,0,0,1,1.513,2.646,0.067,112,1407,0.29,0.0706,0.1865,0.1286,2,0.02,0.0,0.0347,1
98946,12,94.69,104.99,3.088,16.25,54.65,13.91,2.51,173,10.31,0,0,0,0,0,0,0,0,1.888,2.759,0.329,42,1745,0.291,0.2136,0.1368,0.1359,0,0.0,0.0,0.0629,0
39062,4,85.37,85.76,3.528,10.15,34.48,14.37,1.39,230,0.39,0,0,1,0,0,0,0,0,2.328,3.223,0.305,74,500,0.0543,-0.0079,0.0205,0.1268,1,0.0,0.0,0.0358,0
240567,20,95.16,97.01,2.251,11.59,41.5,12.93,3.3,182,1.85,0,0,1,0,0,0,1,0,1.051,2.706,-0.455,36,2393,0.7725,0.2371,-0.0448,0.2567,2,0.0,0.3789,0.1252,0
57700,2,90.13,94.38,3.636,11.54,46.84,14.32,1.03,339,4.25,0,0,1,0,0,0,0,0,2.436,3.14,0.496,118,3006,0.2819,0.0905,0.0585,0.1118,1,0.0,0.0,0.0339,0
186823,14,87.63,96.61,1.728,10.19,35.42,13.73,2.37,415,8.97,0,0,1,0,0,0,0,0,0.528,2.81,-1.082,60,2459,0.3263,1.1884,0.3464,0.1425,1,0.0,0.9014,0.2718,1
185553,14,88.99,93.38,2.577,14.16,34.96,13.31,2.53,182,4.39,0,0,1,0,0,0,0,0,1.377,2.872,-0.295,76,2374,0.1009,0.2027,0.0615,0.2385,1,0.0,0.2457,0.0657,0
122944,12,88.75,92.16,2.984,8.02,34.11,13.39,3.33,302,3.41,0,0,1,0,0,0,1,0,1.784,2.933,0.051,86,2167,0.1662,0.4271,0.2244,0.2425,2,0.0,0.0,0.0664,0
49899,2,92.08,98.84,3.57,17.17,77.61,14.15,1.16,23,6.76,0,0,0,0,0,0,0,0,2.37,3.174,0.396,64,2891,0.2315,-0.2419,0.233,-0.0462,0,0.0,0.0,0.0251,0
156710,10,85.25,88.09,3.142,10.93,38.2,13.59,2.26,168,2.84,0,0,0,0,0,0,0,0,1.942,3.071,0.071,38,538,-0.1006,0.1987,-0.0022,0.0007,0,0.0,0.0,0.0,0
230122,18,90.59,102.39,2.262,14.44,56.96,13.55,3.21,365,11.8,0,0,1,0,0,0,1,0,1.062,2.7,-0.438,109,3863,0.0057,0.1211,0.2385,0.1714,2,0.0,0.3651,0.0828,0
73399,5,84.43,85.15,3.308,9.8,29.83,14.26,1.59,288,0.72,0,0,1,0,0,0,0,0,2.108,3.196,0.112,107,2414,0.0609,0.2255,-0.0438,0.1469,1,0.0,0.0,0.0126,0
138124,14,94.03,104.87,2.746,15.66,65.82,13.41,2.35,221,10.84,0,0,1,0,0,0,0,0,1.546,2.766,-0.02,81,3006,0.0294,0.4016,0.2856,0.3126,1,0.0,0.0164,0.0406,0
244688,18,89.4,91.38,2.177,7.96,36.7,13.37,3.28,89,1.98,0,0,0,0,0,0,1,0,0.977,2.839,-0.662,41,1273,0.2224,-0.015,0.1603,0.0899,1,0.0,0.5518,0.0967,1
287385,20,97.97,95.41,2.237,11.92,42.74,13.15,3.06,339,-2.55,0,0,1,0,0,0,0,0,1.037,2.743,-0.506,68,1083,0.854,0.2046,0.0031,0.0804,1,0.0,0.4218,0.1512,1
142296,11,88.27,95.93,2.955,9.73,25.0,14.26,2.45,407,7.67,0,0,1,0,0,0,0,0,1.755,2.841,0.113,75,1899,-0.0175,0.2029,0.2626,0.0402,1,0.0,0.0,0.0531,0
69997,7,90.09,99.28,3.223,13.98,57.63,13.9,1.55,164,9.19,0,0,0,0,0,0,0,0,2.023,2.985,0.238,30,1450,-0.1145,-0.2748,-0.0103,0.0954,0,0.0,0.0,0.0,0
165292,14,97.02,105.47,1.727,13.6,60.67,13.49,2.97,340,8.45,0,0,1,0,0,0,0,0,0.527,2.733,-1.006,39,1503,0.1667,0.6851,0.4092,0.1143,1,0.0,0.8384,0.2071,1
110928,10,88.97,91.42,2.792,8.59,25.38,13.81,1.5,247,2.45,0,0,1,0,0,0,0,0,1.592,2.953,-0.161,70,1859,0.0758,0.3561,-0.0934,0.0809,1,0.0,0.1346,0.0494,0
148622,13,89.0,96.08,2.879,13.57,58.45,13.45,2.42,166,7.08,0,0,0,0,0,0,0,0,1.679,2.932,-0.053,104,1994,0.0867,0.2055,0.1541,0.0112,0,0.0,0.044,0.0362,0
198499,15,82.75,88.7,2.665,7.94,25.0,13.58,2.44,139,5.95,0,0,0,0,0,0,0,0,1.465,2.906,-0.241,30,1652,-0.1914,0.0836,0.2021,0.1323,0,0.0,0.2012,0.0262,0
190095,15,89.43,95.8,2.323,13.13,50.85,13.79,2.98,211,6.37,0,0,1,0,0,0,0,0,1.123,2.867,-0.544,40,2829,0.0696,0.328,0.1792,0.1624,1,0.0,0.4536,0.1218,1
88781,5,87.07,91.69,3.306,8.93,37.97,14.05,2.01,172,4.62,0,0,0,0,0,0,0,0,2.106,3.098,0.208,117,2679,-0.0557,-0.2296,0.3352,0.1146,0,0.0,0.0,0.0,0
204026,16,94.62,105.89,2.393,15.18,60.71,13.66,1.98,259,11.27,0,0,1,0,0,0,0,0,1.193,2.685,-0.292,70,2383,0.0489,0.0293,-0.0608,0.0878,1,0.0,0.2432,0.0498,0
113154,11,88.86,98.19,2.8,13.7,45.49,13.43,1.77,61,9.34,0,0,0,0,0,0,0,0,1.6,2.878,-0.078,103,3620,-0.0499,0.0731,0.0109,0.0117,0,0.0,0.065,0.03,1
217147,19,100.9,100.22,2.315,14.42,55.04,13.11,3.37,200,-0.68,0,0,1,0,0,0,1,0,1.115,2.716,-0.401,100,2165,0.583,0.0902,0.1402,0.1361,2,0.1448,0.334,0.1356,0
156725,14,96.04,102.24,2.942,14.3,59.33,13.75,2.55,311,6.21,0,0,1,0,0,0,0,0,1.742,2.792,0.15,108,3359,-0.0825,0.0838,0.275,-0.1134,1,0.0,0.0,0.002,0
213616,18,98.13,88.28,2.596,10.29,37.93,12.57,3.35,354,-9.85,0,0,1,0,0,0,1,0,1.396,2.906,-0.31,106,2464,0.8209,0.098,0.6174,0.8331,2,0.0064,0.2581,0.1503,1
288118,20,91.75,100.02,1.451,12.98,41.6,13.34,3.33,117,8.27,0,0,0,0,0,0,1,0,0.251,2.646,-1.195,92,1456,0.135,1.0217,0.0014,0.0888,1,0.0,0.9961,0.2651,1
293050,20,97.92,89.0,2.366,7.14,26.44,13.0,3.41,252,-8.92,0,0,1,0,0,0,1,0,1.166,2.806,-0.44,98,2223,1.0207,0.2308,0.0268,0.4552,2,0.0,0.3666,0.1524,0
202748,15,87.83,92.38,2.834,11.44,37.8,13.55,3.0,126,4.55,0,0,0,0,0,0,0,0,1.634,2.884,-0.05,59,997,0.0749,0.1138,-0.0222,0.1872,0,0.0,0.0416,0.0261,0
149758,12,95.38,106.03,3.028,17.92,68.98,13.68,2.1,331,10.65,0,0,1,0,0,0,0,0,1.828,2.795,0.233,54,2670,-0.0051,0.1063,0.3518,0.0653,1,0.0,0.0,0.0386,0
6833,3,93.88,104.67,3.484,11.61,52.58,14.17,1.09,148,10.8,0,0,0,0,0,0,0,0,2.284,2.937,0.547,74,1833,0.0805,0.2853,-0.0749,0.0955,0,0.0,0.0,0.0472,0
105091,8,86.65,92.6,3.005,7.82,27.38,13.49,1.63,282,5.95,0,0,1,0,0,0,0,0,1.805,2.977,0.028,87,3371,0.2161,0.0464,0.1035,-0.0431,1,0.0,0.0,0.0091,0
100881,10,91.34,97.76,3.046,16.98,64.84,13.59,2.21,181,6.42,0,0,1,0,0,0,0,0,1.846,2.984,0.062,57,1421,0.0522,0.4065,0.2711,0.121,1,0.0,0.0,0.0804,0
236203,16,94.86,109.02,1.717,11.03,47.45,13.58,2.69,112,14.15,0,0,0,0,0,0,0,0,0.517,2.569,-0.852,116,1809,0.2059,1.2227,0.5567,0.1217,0,0.0,0.71,0.2319,1
103470,12,92.42,99.8,2.854,12.89,53.63,13.36,2.5,241,7.38,0,0,1,0,0,0,0,0,1.654,2.858,-0.004,114,1229,0.1176,0.0844,0.0977,0.2169,1,0.0,0.0037,0.0201,0
120840,9,90.26,92.73,3.308,9.37,48.87,13.62,1.92,262,2.47,0,0,1,0,0,0,0,0,2.108,3.041,0.267,66,2844,0.1298,0.0063,0.1512,0.1963,1,0.0,0.0,0.071,0
16728,3,91.66,95.55,3.423,12.55,47.88,14.28,1.43,286,3.9,0,0,1,0,0,0,0,0,2.223,3.1,0.322,42,3459,0.1125,0.1553,-0.001,-0.1646,1,0.0,0.0,0.0155,0
182315,15,85.59,88.1,2.594,9.03,25.0,13.4,2.49,332,2.51,0,0,1,0,0,0,0,0,1.394,2.918,-0.324,55,2562,-0.0791,-0.0548,0.1932,0.2263,1,0.0,0.2703,0.0327,0
126997,9,97.44,109.44,3.052,12.24,57.5,14.04,2.32,283,12.01,0,0,1,0,0,0,0,0,1.852,2.741,0.311,104,1679,-0.0603,0.2073,0.0801,0.0653,1,0.0,0.0,0.0096,0
39849,1,82.87,87.23,3.186,5.3,25.0,14.39,1.62,357,4.36,0,0,1,0,0,0,0,0,1.986,3.215,-0.029,118,1278,-0.1069,0.1596,0.1503,0.0516,1,0.0,0.0244,0.046,0
73344,6,92.94,97.31,2.959,12.71,56.22,13.99,1.97,177,4.36,0,0,0,0,0,0,0,0,1.759,3.039,-0.08,70,2922,-0.1042,0.0867,0.2119,-0.0402,0,0.0,0.0669,0.0138,1
236950,18,92.11,101.11,1.256,11.31,43.39,12.99,3.01,213,9.01,0,0,1,0,0,0,0,0,0.056,2.671,-1.415,46,1158,0.3505,0.8988,0.6971,0.1867,1,0.0,1.2136,0.3262,1
22348,3,91.33,98.77,3.57,13.18,53.7,14.8,1.77,202,7.44,0,0,1,0,0,0,0,0,2.37,3.059,0.51,112,3572,0.1451,0.0272,0.13,-0.0923,1,0.0,0.0,0.0,0
117371,9,87.05,92.16,3.217,10.55,44.22,13.9,2.35,242,5.11,0,0,1,0,0,0,0,0,2.017,3.034,0.184,59,2987,-0.0279,0.0236,0.3598,0.0792,1,0.0,0.0,0.003,0
160388,11,89.4,95.92,3.316,15.02,56.61,13.93,2.12,58,6.52,0,0,0,0,0,0,0,0,2.116,2.968,0.347,46,2330,-0.1042,-0.1399,0.0558,0.1239,0,0.0,0.0,0.0,1
35171,2,89.05,95.75,3.541,12.68,42.23,13.86,1.48,358,6.7,0,0,1,0,0,0,0,0,2.341,3.094,0.447,86,2536,0.1397,0.2126,0.3628,-0.0256,1,0.0,0.0,0.0406,0
37612,4,85.77,94.56,3.491,13.25,45.93,13.98,1.93,219,8.79,0,0,1,0,0,0,0,0,2.291,3.092,0.398,31,3375,0.0507,-0.1556,0.178,0.2564,1,0.0,0.0,0.0295,0
221568,19,98.28,104.04,1.906,14.04,47.67,13.21,2.92,232,5.76,0,0,1,0,0,0,0,0,0.706,2.61,-0.704,41,823,1.3449,0.6922,0.3692,0.1529,1,0.0141,0.5866,0.2481,1
173095,12,95.18,102.31,2.702,15.64,68.3,13.66,2.22,368,7.13,0,0,1,0,0,0,0,0,1.502,2.867,-0.165,94,2688,0.3508,0.1479,0.2697,0.0358,1,0.0,0.1372,0.0622,0
32568,5,93.02,98.77,3.308,11.82,50.4,14.43,1.53,195,5.75,0,0,1,0,0,0,0,0,2.108,3.006,0.302,113,956,0.1182,0.0701,0.2879,-0.1913,1,0.0,0.0,0.0321,1
25037,4,84.62,86.98,3.287,4.72,25.0,14.1,0.89,193,2.37,0,0,1,0,0,0,0,0,2.087,3.16,0.127,79,1589,0.1262,0.4048,-0.1736,0.0894,1,0.0,0.0,0.0576,0
126895,9,86.3,93.04,3.277,7.28,34.1,13.76,2.19,237,6.74,0,0,1,0,0,0,0,0,2.077,2.976,0.302,119,3254,-0.012,-0.1237,0.3278,0.1506,1,0.0,0.0,0.0,0
171050,15,88.44,93.43,2.798,13.02,50.37,13.63,2.87,393,4.99,0,0,1,0,0,0,0,0,1.598,2.913,-0.115,54,2468,0.2503,-0.0752,0.121,-0.0497,1,0.0,0.0961,0.0364,1
143866,15,97.23,100.26,2.543,15.54,59.64,13.51,2.59,106,3.04,0,0,0,0,0,0,0,0,1.343,2.813,-0.271,96,1645,0.0948,-0.0316,0.0405,0.1743,0,0.0,0.2256,0.0432,0
86035,4,89.39,94.12,3.03,7.5,31.89,14.06,1.53,65,4.73,0,0,0,0,0,0,0,0,1.83,3.045,-0.016,110,2914,0.2297,-0.018,0.526,-0.1486,0,0.0,0.0131,0.0004,0
153402,15,97.84,108.24,2.368,20.76,73.36,13.75,2.88,45,10.4,0,0,0,0,0,0,0,0,1.168,2.709,-0.341,114,1992,-0.0648,0.1416,0.1566,0.0935,0,0.0,0.284,0.0658,0
214175,18,85.58,90.2,2.69,11.41,44.46,13.3,2.99,309,4.62,0,0,1,0,0,0,0,0,1.49,2.894,-0.204,98,3360,0.0625,0.2387,0.2465,0.0382,1,0.0,0.1699,0.041,0
44929,5,88.3,98.88,3.105,10.64,47.89,14.0,1.3,4,10.58,0,0,0,0,0,0,0,0,1.905,2.994,0.111,54,1037,-0.2284,0.3235,0.0698,0.23,0,0.0,0.0,0.038,1
6737,1,81.69,83.43,3.665,7.14,25.0,14.61,1.24,297,1.74,0,0,1,0,0,0,0,0,2.465,3.291,0.373,118,1737,0.1844,0.196,0.1667,0.1117,1,0.0,0.0,0.0528,0
219883,20,95.05,105.11,2.43,14.37,57.62,13.85,3.58,371,10.06,0,0,1,0,0,0,1,0,1.23,2.608,-0.178,67,2883,0.1379,-0.0484,0.2994,0.1064,2,0.0,0.1484,0.0555,0
152769,11,90.71,95.97,2.278,11.66,35.76,13.99,2.4,286,5.26,0,0,1,0,0,0,0,0,1.078,2.884,-0.606,30,2198,0.6114,1.0319,0.8489,-0.1256,1,0.0,0.5047,0.2289,1
195381,16,87.75,92.53,2.523,8.23,31.56,13.07,3.29,71,4.78,0,0,0,0,0,0,1,0,1.323,2.836,-0.312,63,500,-0.0431,0.2573,0.1398,0.2208,1,0.0,0.2602,0.0986,0
110075,7,85.33,88.08,3.14,8.34,37.56,13.97,1.9,278,2.74,0,0,1,0,0,0,0,0,1.94,3.129,0.012,32,500,0.1416,0.3009,0.0519,0.0267,1,0.0,0.0,0.0492,0
58402,6,88.73,96.08,3.228,17.14,61.36,14.49,1.76,186,7.35,0,0,1,0,0,0,0,0,2.028,3.084,0.145,55,2241,0.074,0.0421,0.2827,-0.0849,1,0.0,0.0,0.0401,0
119752,5,87.11,94.78,3.3,10.9,48.52,14.02,1.98,9,7.67,0,0,0,0,0,0,0,0,2.1,3.078,0.222,78,4294,0.0647,-0.094,0.5976,0.1526,0,0.0,0.0,0.0462,1
12318,5,85.65,88.24,3.476,7.63,29.55,14.39,1.32,83,2.59,0,0,0,0,0,0,0,0,2.276,3.133,0.343,88,1839,-0.0009,0.0039,0.2488,-0.1138,0,0.0,0.0,0.0,0
81125,10,85.07,88.24,3.12,9.52,34.57,14.02,1.53,311,3.17,0,0,1,0,0,0,0,0,1.92,3.053,0.066,65,2338,-0.1291,-0.2017,-0.163,0.0414,1,0.0,0.0,0.0,0
85172,3,92.22,99.23,3.207,16.27,61.73,14.12,2.15,235,7.01,0,0,1,0,0,0,0,0,2.007,3.082,0.125,114,3591,0.104,0.2955,0.2167,-0.0009,1,0.0,0.0,0.0347,0
218660,17,86.35,103.06,1.582,11.63,38.69,13.89,2.76,209,16.71,0,0,1,0,0,0,0,0,0.382,2.633,-1.051,51,2335,0.232,1.4296,0.6085,-0.0244,1,0.0,0.876,0.2883,1
141968,11,90.64,96.93,3.198,10.42,49.85,13.91,2.66,326,6.29,0,0,1,0,0,0,0,0,1.998,2.921,0.277,77,1092,0.2172,0.1519,0.1353,0.0049,1,0.0,0.0,0.0549,0
240920,19,95.35,102.26,2.185,15.46,53.27,13.27,3.63,220,6.92,0,0,1,0,0,0,1,0,0.985,2.668,-0.483,111,1707,0.0455,-0.0964,-0.0097,0.1799,2,0.0,0.4026,0.085,0
148931,11,86.41,90.31,2.675,5.88,25.0,13.68,2.1,406,3.91,0,0,1,0,0,0,0,0,1.475,2.954,-0.279,88,2079,0.1751,0.1633,0.1435,0.1875,1,0.0,0.2321,0.1003,0
95283,7,91.91,95.7,2.823,14.88,59.7,13.7,2.07,21,3.79,0,0,0,0,0,0,0,0,1.623,3.065,-0.242,44,3489,-0.0504,0.3718,0.236,0.178,0,0.0,0.2015,0.0696,0
110639,11,86.36,92.45,2.984,8.54,30.07,13.54,2.41,120,6.09,0,0,0,0,0,0,0,0,1.784,2.931,0.053,53,3753,-0.0764,-0.2545,0.1947,0.2063,0,0.0,0.0,0.0,1
72711,4,85.08,91.24,3.3,11.51,36.95,13.89,1.7,79,6.15,0,0,0,0,0,0,0,0,2.1,3.123,0.177,108,3438,0.0731,0.0897,-0.0704,0.1951,0,0.0,0.0,0.0125,0
225059,17,97.39,101.47,2.497,14.66,63.55,13.88,2.75,173,4.09,0,0,0,0,0,0,0,0,1.297,2.765,-0.268,117,3881,-0.0423,-0.1808,0.0499,0.1197,0,0.0,0.223,0.009,1
220323,15,96.16,114.87,1.712,16.5,62.26,13.82,2.97,382,18.71,0,0,1,0,0,0,0,0,0.512,2.532,-0.819,45,3184,0.5255,0.4712,0.9285,-0.013,1,0.2344,0.6826,0.2569,0
84171,3,88.41,94.79,3.516,11.57,48.9,14.03,1.78,171,6.38,0,0,0,0,0,0,0,0,2.316,3.12,0.396,94,2301,-0.1016,0.1961,0.1468,0.0554,0,0.0,0.0,0.0306,1
154555,12,93.12,96.82,2.569,15.16,52.2,14.08,1.9,132,3.69,0,0,0,0,0,0,0,0,1.369,2.912,-0.344,103,1962,0.2084,-0.0415,0.1249,0.0979,0,0.0,0.2863,0.0438,0
103399,11,92.58,100.57,3.275,11.95,55.69,14.0,1.64,35,7.99,0,0,0,0,0,0,0,0,2.075,2.871,0.404,36,3315,-0.1581,-0.0377,0.3594,0.1617,0,0.0,0.0,0.0096,0
106994,5,88.44,93.93,3.319,17.33,62.02,14.02,1.77,165,5.49,0,0,0,0,0,0,0,0,2.119,3.15,0.169,38,908,0.1289,0.2382,0.0865,0.003,0,0.0,0.0,0.0506,0
12349,3,92.46,96.52,3.76,12.89,63.8,14.4,1.24,96,4.05,0,0,0,0,0,0,0,1,2.56,3.145,0.615,81,2821,0.1811,0.0671,0.0544,-0.0457,1,0.0,0.0,0.0311,0
202250,16,95.61,100.35,2.405,14.1,43.51,13.39,3.0,79,4.74,0,0,0,0,0,0,0,0,1.205,2.727,-0.322,39,1463,0.0899,-0.1115,0.4765,0.045,0,0.0,0.2687,0.0635,1
67744,6,90.73,94.03,3.176,8.93,31.68,14.32,1.49,56,3.3,0,0,0,0,0,0,0,0,1.976,3.006,0.17,88,2419,0.1515,-0.0077,0.1699,-0.028,0,0.0,0.0,0.015,1
121835,11,87.67,88.84,3.023,10.91,38.43,13.89,2.51,265,1.18,0,0,1,0,0,0,0,0,1.823,3.037,-0.013,120,1031,0.1361,0.1291,0.2839,0.0602,1,0.0,0.0112,0.0589,1
84284,5,90.25,93.86,3.128,10.11,43.78,14.12,1.97,297,3.61,0,0,1,0,0,0,0,0,1.928,3.078,0.05,66,4412,0.1149,0.2194,0.2432,-0.0855,1,0.0,0.0,0.0463,0
175404,14,87.88,90.62,2.899,9.6,41.26,13.31,2.68,311,2.75,0,0,1,0,0,0,0,0,1.699,2.953,-0.053,107,1048,0.1158,0.0383,0.198,0.164,1,0.0,0.0444,0.0479,0
26801,1,84.73,87.68,3.569,7.88,27.83,14.39,0.82,22,2.94,0,0,0,0,0,0,0,0,2.369,3.218,0.351,77,1457,-0.0446,0.1842,0.0623,-0.0404,0,0.0,0.0,0.0038,0
77343,8,87.9,95.27,2.993,14.04,48.12,14.02,2.21,386,7.37,0,0,1,0,0,0,0,0,1.793,3.007,-0.014,30,2550,0.0639,0.1052,0.2271,0.1201,1,0.0,0.0117,0.0648,0
130215,11,83.71,87.14,3.333,7.83,25.0,14.03,1.7,212,3.44,0,0,1,0,0,0,0,0,2.133,3.017,0.316,103,2741,0.0875,0.2293,0.0845,0.0911,1,0.0,0.0,0.0213,0
90431,9,85.59,91.3,2.926,13.31,43.2,14.13,1.63,236,5.71,0,0,1,0,0,0,0,0,1.726,3.047,-0.121,85,2439,-0.151,0.1653,0.2193,-0.1223,1,0.0,0.1005,0.047,0
152565,13,93.85,95.23,2.948,12.07,44.09,13.91,2.68,368,1.38,0,0,1,0,0,0,0,0,1.748,2.892,0.056,60,1740,0.096,0.0018,0.124,-0.0102,1,0.0,0.0,0.0384,0
47159,4,86.95,92.09,3.451,12.19,43.61,13.96,1.11,115,5.15,0,0,0,0,0,0,0,0,2.251,3.133,0.319,100,2247,0.1619,0.0799,0.012,0.1687,0,0.0,0.0,0.0157,0
157238,9,94.37,98.34,2.92,15.49,53.92,13.46,2.02,211,3.96,0,0,1,0,0,0,0,0,1.72,2.949,-0.029,105,1286,0.2068,0.2191,0.262,0.1287,1,0.0,0.0241,0.0314,1
187677,16,88.6,91.69,2.171,13.04,52.06,13.13,2.89,29,3.09,0,0,0,0,0,0,0,0,0.971,2.934,-0.763,38,2421,-0.1614,0.4816,0.3463,0.1387,0,0.0,0.6362,0.168,0
31078,7,92.29,103.27,3.129,16.29,73.12,14.0,1.85,206,10.97,0,0,1,0,0,0,0,0,1.929,2.967,0.162,56,2343,0.0161,0.228,-0.0721,-0.022,1,0.0,0.0,0.0383,0
85928,4,87.6,88.82,3.374,8.14,34.75,14.11,1.75,111,1.22,0,0,0,0,0,0,0,0,2.174,3.163,0.211,60,1655,0.1594,-0.0626,0.0273,-0.0841,0,0.0,0.0,0.0094,0
218199,17,86.15,100.13,1.764,14.32,45.91,13.39,3.45,76,13.98,0,0,0,0,0,0,1,0,0.564,2.721,-0.957,64,2518,0.0569,0.5362,0.4377,0.1393,1,0.0,0.7972,0.1821,1
189996,16,92.13,96.33,2.383,11.44,45.01,13.39,2.7,259,4.2,0,0,1,0,0,0,0,0,1.183,2.813,-0.431,35,1402,0.2132,0.1474,0.2685,0.511,1,0.0,0.3589,0.121,1
158501,14,88.06,91.74,2.85,11.85,44.35,13.68,2.25,54,3.68,0,0,0,0,0,0,0,0,1.65,2.943,-0.092,50,1868,-0.0779,0.2609,0.0291,0.1735,0,0.0,0.077,0.0321,0
169024,16,84.11,89.91,2.827,6.56,25.0,13.0,2.31,409,5.8,0,0,1,0,0,0,0,0,1.627,2.862,-0.035,56,1644,0.0905,0.2694,0.0663,0.1338,1,0.0,0.0289,0.0525,0
244432,16,83.11,87.39,2.015,5.85,25.43,14.01,3.23,97,4.29,0,0,0,0,0,0,1,0,0.815,2.914,-0.899,52,2043,-0.0071,0.7327,0.7897,0.0915,1,0.0,0.7489,0.2104,1
181848,15,95.18,98.89,2.728,13.85,42.09,13.63,2.8,33,3.71,0,0,0,0,0,0,0,0,1.528,2.77,-0.043,65,500,0.2326,-0.1914,0.2044,0.0892,0,0.0,0.0357,0.0159,1
89533,11,83.94,85.85,3.304,6.42,25.0,13.96,2.86,187,1.91,0,0,1,0,0,0,0,0,2.104,3.043,0.261,74,2715,-0.1128,0.2505,0.1655,-0.1221,1,0.0,0.0,0.0113,0
22279,1,85.56,90.76,3.729,8.84,37.32,14.42,1.38,163,5.2,0,0,0,0,0,0,0,0,2.529,3.194,0.535,117,1758,-0.0186,0.0081,0.1117,-0.1271,0,0.0,0.0,0.0093,0
176216,12,89.15,92.89,2.636,8.61,32.93,13.53,1.93,276,3.74,0,0,1,0,0,0,0,0,1.436,2.914,-0.278,59,855,0.0792,0.2289,0.0662,0.2991,1,0.0,0.2313,0.0745,0
78532,6,83.84,87.28,3.34,9.61,37.83,14.24,2.12,280,3.44,0,0,1,0,0,0,0,0,2.14,3.166,0.175,112,2464,-0.0744,0.1958,0.2602,0.1321,1,0.0,0.0,0.0326,0
169285,16,95.5,100.49,2.828,13.33,57.85,13.27,2.56,248,4.99,0,0,1,0,0,0,0,0,1.628,2.782,0.047,68,727,0.11,0.0634,0.3805,0.1422,1,0.0,0.0,0.0208,0
94980,10,85.48,88.63,3.373,9.13,26.9,13.8,1.62,241,3.15,0,0,1,0,0,0,0,0,2.173,3.015,0.358,31,748,0.1445,0.218,-0.0244,0.2299,1,0.0,0.0,0.038,1
206367,19,87.62,92.95,2.479,14.88,54.18,13.49,3.42,326,5.33,0,0,1,0,0,0,1,0,1.279,2.858,-0.379,106,2217,0.0207,0.1679,0.3016,0.3253,2,0.0,0.3156,0.0809,0
184350,12,86.01,93.79,2.711,9.75,34.0,13.63,2.78,273,7.78,0,0,1,0,0,0,0,0,1.511,2.9,-0.189,71,786,0.1948,-0.1415,0.2171,0.3015,1,0.0,0.1579,0.0461,0
144556,12,83.45,87.03,2.792,9.96,35.75,13.84,2.67,58,3.57,0,0,0,0,0,0,0,0,1.592,3.042,-0.25,37,2419,-0.0703,0.1956,0.0665,0.0619,0,0.0,0.2085,0.061,0
186816,19,90.64,97.44,2.325,11.16,48.52,13.09,2.79,194,6.8,0,0,1,0,0,0,0,0,1.125,2.745,-0.421,117,2463,0.0294,0.0453,0.1199,0.0167,1,0.0,0.3505,0.0865,0
131448,10,84.57,89.38,3.111,11.09,38.16,13.99,2.86,288,4.81,0,0,1,0,0,0,0,0,1.911,3.045,0.065,47,1460,-0.0647,-0.0447,0.1548,0.084,1,0.0,0.0,0.0,0
103785,8,82.55,85.78,3.118,7.29,29.51,14.06,2.15,112,3.23,0,0,0,0,0,0,0,0,1.918,3.122,-0.004,93,4118,-0.0126,0.0884,-0.0738,0.0115,0,0.0,0.0035,0.0251,0
86853,8,88.39,94.7,3.218,10.05,36.82,13.94,1.53,362,6.31,0,0,1,0,0,0,0,0,2.018,2.973,0.244,54,2525,0.1945,0.0978,-0.1111,0.0541,1,0.0,0.0,0.0267,1
192509,18,85.86,90.31,2.467,8.77,25.0,13.43,3.54,202,4.46,0,0,1,0,0,0,1,0,1.267,2.814,-0.347,51,3039,0.0584,0.233,-0.0305,0.2586,2,0.0,0.289,0.0818,0
